n,payout_policy_id,start_at,retained_usd,harvest_usd,activated,deaths,correlated_death_events,payouts,unwithdrawn_usd
3,rush_to_uncapped,2021-11-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
3,rush_to_uncapped,2021-12-01T01:00:00+02:00,-205.0,500.0,2,2,0,1,0.0
3,rush_to_uncapped,2022-01-03T01:00:00+02:00,-190.0,500.0,3,3,0,1,0.0
3,rush_to_uncapped,2022-02-01T01:00:00+02:00,-155.0,500.0,3,3,0,1,0.0
3,rush_to_uncapped,2022-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
3,rush_to_uncapped,2022-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
3,rush_to_uncapped,2022-05-02T01:00:00+03:00,9770.0,12000.0,10,10,3,24,0.0
3,rush_to_uncapped,2022-06-01T01:00:00+03:00,9430.0,12000.0,13,10,3,24,2350.8
3,rush_to_uncapped,2022-07-01T01:00:00+03:00,11465.0,14000.0,13,10,3,28,4065.7
3,rush_to_uncapped,2022-08-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
3,rush_to_uncapped,2022-09-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
3,rush_to_uncapped,2022-10-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
3,rush_to_uncapped,2022-11-01T01:00:00+02:00,15297.44,17637.44,12,9,3,33,2978.45
3,rush_to_uncapped,2022-12-01T01:00:00+02:00,20390.82,22765.82,12,11,4,37,944.15
3,rush_to_uncapped,2023-01-03T01:00:00+02:00,-265.0,0.0,1,1,0,0,0.0
3,rush_to_uncapped,2023-02-01T01:00:00+02:00,-230.0,0.0,1,1,0,0,0.0
3,rush_to_uncapped,2023-03-01T01:00:00+02:00,24175.82,26765.82,14,11,4,45,6539.65
3,rush_to_uncapped,2023-04-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
3,rush_to_uncapped,2023-05-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
3,rush_to_uncapped,2023-06-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
3,rush_to_uncapped,2023-07-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
3,rush_to_uncapped,2023-08-01T01:00:00+03:00,21781.17,24541.17,12,12,4,41,0.0
3,rush_to_uncapped,2023-09-01T01:00:00+03:00,16723.82,20048.82,14,11,4,33,955.1
3,rush_to_uncapped,2023-10-02T01:00:00+03:00,21371.17,24541.17,15,12,4,41,81.2
3,rush_to_uncapped,2023-11-01T01:00:00+02:00,22906.17,26041.17,15,12,4,44,5464.25
3,rush_to_uncapped,2023-12-01T01:00:00+02:00,25941.17,29041.17,15,12,4,50,4169.0
3,rush_to_uncapped,2024-01-02T01:00:00+02:00,25231.17,28541.17,15,14,5,49,754.4
3,rush_to_uncapped,2024-02-01T01:00:00+02:00,23210.47,26715.47,16,15,5,46,381.9
3,rush_to_uncapped,2024-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
3,rush_to_uncapped,2024-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
3,rush_to_uncapped,2024-05-01T01:00:00+03:00,13211.89,16876.89,17,16,5,31,187.5
3,rush_to_uncapped,2024-06-03T01:00:00+03:00,9140.0,13000.0,18,15,5,26,4411.35
3,rush_to_uncapped,2024-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2020-01-02T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2020-02-03T01:00:00+02:00,-250.0,1500.0,7,7,1,1,0.0
4,cap_maximizer,2020-03-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2020-04-01T01:00:00+03:00,-180.0,1500.0,7,7,1,1,0.0
4,cap_maximizer,2020-05-01T01:00:00+03:00,-145.0,1500.0,7,7,1,1,0.0
4,cap_maximizer,2020-06-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2020-07-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2020-08-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2020-09-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2020-10-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2020-11-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2020-12-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2021-01-04T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2021-02-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2021-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2021-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2021-05-03T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2021-06-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2021-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2021-08-02T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2021-09-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2021-10-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2021-11-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2021-12-01T01:00:00+02:00,11230.0,13500.0,12,8,2,9,4202.4
4,cap_maximizer,2022-01-03T01:00:00+02:00,10000.0,12000.0,9,5,1,8,2357.55
4,cap_maximizer,2022-02-01T01:00:00+02:00,11535.0,13500.0,9,5,1,9,5838.75
4,cap_maximizer,2022-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2022-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2022-05-02T01:00:00+03:00,9295.0,12000.0,11,8,2,8,3847.95
4,cap_maximizer,2022-06-01T01:00:00+03:00,9295.0,12000.0,11,8,2,8,7678.2
4,cap_maximizer,2022-07-01T01:00:00+03:00,13705.0,16500.0,12,8,2,11,7606.55
4,cap_maximizer,2022-08-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2022-09-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2022-10-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2022-11-01T01:00:00+02:00,18595.0,21000.0,10,7,2,14,3226.25
4,cap_maximizer,2022-12-01T01:00:00+02:00,20095.0,22500.0,10,7,2,15,4886.75
4,cap_maximizer,2023-01-03T01:00:00+02:00,-265.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2023-02-01T01:00:00+02:00,-230.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2023-03-01T01:00:00+02:00,27275.0,30000.0,12,8,2,20,6505.35
4,cap_maximizer,2023-04-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2023-05-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2023-06-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2023-07-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2023-08-01T01:00:00+03:00,31085.0,34500.0,15,15,4,23,0.0
4,cap_maximizer,2023-09-01T01:00:00+03:00,33425.0,37500.0,20,16,4,25,1178.2
4,cap_maximizer,2023-10-02T01:00:00+03:00,32210.0,36000.0,18,14,4,24,84.45
4,cap_maximizer,2023-11-01T01:00:00+02:00,32245.0,36000.0,18,14,4,24,9261.85
4,cap_maximizer,2023-12-01T01:00:00+02:00,38280.0,42000.0,18,14,4,28,5534.85
4,cap_maximizer,2024-01-02T01:00:00+02:00,24965.0,28500.0,14,14,3,19,0.0
4,cap_maximizer,2024-02-01T01:00:00+02:00,32320.0,36000.0,16,16,5,24,0.0
4,cap_maximizer,2024-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2024-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,cap_maximizer,2024-05-01T01:00:00+03:00,19670.0,24000.0,17,17,4,16,0.0
4,cap_maximizer,2024-06-03T01:00:00+03:00,21700.0,25500.0,15,12,3,17,5911.35
4,cap_maximizer,2024-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2020-01-02T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2020-02-03T01:00:00+02:00,-250.0,1500.0,7,7,2,3,0.0
4,half_of_maximum,2020-03-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2020-04-01T01:00:00+03:00,-180.0,1500.0,7,7,2,3,0.0
4,half_of_maximum,2020-05-01T01:00:00+03:00,-145.0,1500.0,7,7,2,3,0.0
4,half_of_maximum,2020-06-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2020-07-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2020-08-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2020-09-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2020-10-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2020-11-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2020-12-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2021-01-04T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2021-02-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2021-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2021-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2021-05-03T01:00:00+03:00,-205.0,500.0,2,2,0,1,0.0
4,half_of_maximum,2021-06-01T01:00:00+03:00,-170.0,500.0,2,2,0,1,0.0
4,half_of_maximum,2021-07-01T01:00:00+03:00,-135.0,500.0,2,2,0,1,0.0
4,half_of_maximum,2021-08-02T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2021-09-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2021-10-01T01:00:00+03:00,-135.0,500.0,2,2,0,1,0.0
4,half_of_maximum,2021-11-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2021-12-01T01:00:00+02:00,-205.0,500.0,2,2,0,1,0.0
4,half_of_maximum,2022-01-03T01:00:00+02:00,-190.0,500.0,3,3,0,1,0.0
4,half_of_maximum,2022-02-01T01:00:00+02:00,-155.0,500.0,3,3,0,1,0.0
4,half_of_maximum,2022-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2022-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2022-05-02T01:00:00+03:00,5294.5,8264.5,12,12,3,15,0.0
4,half_of_maximum,2022-06-01T01:00:00+03:00,4919.5,8264.5,15,12,3,15,2453.5
4,half_of_maximum,2022-07-01T01:00:00+03:00,6329.5,9764.5,16,12,3,18,5475.6
4,half_of_maximum,2022-08-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2022-09-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2022-10-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2022-11-01T01:00:00+02:00,15261.69,18341.69,14,11,3,31,-301.15
4,half_of_maximum,2022-12-01T01:00:00+02:00,15261.69,18341.69,14,11,3,31,2859.35
4,half_of_maximum,2023-01-03T01:00:00+02:00,-265.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2023-02-01T01:00:00+02:00,-230.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2023-03-01T01:00:00+02:00,23136.69,26341.69,15,11,3,44,6909.45
4,half_of_maximum,2023-04-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2023-05-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2023-06-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2023-07-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2023-08-01T01:00:00+03:00,27361.96,30846.96,15,15,5,48,0.0
4,half_of_maximum,2023-09-01T01:00:00+03:00,25007.76,29202.76,19,15,5,45,1080.3
4,half_of_maximum,2023-10-02T01:00:00+03:00,26786.36,30841.36,19,15,5,48,13.0
4,half_of_maximum,2023-11-01T01:00:00+02:00,28821.36,32841.36,19,15,5,52,7190.4
4,half_of_maximum,2023-12-01T01:00:00+02:00,33647.64,37632.64,19,15,5,60,4672.12
4,half_of_maximum,2024-01-02T01:00:00+02:00,30099.61,34399.61,19,19,6,55,0.0
4,half_of_maximum,2024-02-01T01:00:00+02:00,25909.59,30244.59,19,19,4,50,0.0
4,half_of_maximum,2024-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2024-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,half_of_maximum,2024-05-01T01:00:00+03:00,12813.97,17928.97,23,21,7,31,375.0
4,half_of_maximum,2024-06-03T01:00:00+03:00,-60.0,1000.0,4,4,1,2,0.0
4,half_of_maximum,2024-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,maximum_always,2020-01-02T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,maximum_always,2020-02-03T01:00:00+02:00,-230.15,1449.85,7,7,2,2,0.0
4,maximum_always,2020-03-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,maximum_always,2020-04-01T01:00:00+03:00,-183.2,1496.8,7,7,2,2,0.0
4,maximum_always,2020-05-01T01:00:00+03:00,-148.2,1496.8,7,7,2,2,0.0
4,maximum_always,2020-06-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
4,maximum_always,2020-07-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,maximum_always,2020-08-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,maximum_always,2020-09-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
4,maximum_always,2020-10-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,maximum_always,2020-11-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,maximum_always,2020-12-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,maximum_always,2021-01-04T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,maximum_always,2021-02-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,maximum_always,2021-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,maximum_always,2021-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,maximum_always,2021-05-03T01:00:00+03:00,3671.75,8486.75,22,18,4,13,-1575.2
4,maximum_always,2021-06-01T01:00:00+03:00,3706.75,8486.75,22,18,4,13,-2422.6
4,maximum_always,2021-07-01T01:00:00+03:00,3741.75,8486.75,22,18,4,13,961.6
4,maximum_always,2021-08-02T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,maximum_always,2021-09-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,maximum_always,2021-10-01T01:00:00+03:00,-134.1,500.9,2,2,0,1,0.0
4,maximum_always,2021-11-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,maximum_always,2021-12-01T01:00:00+02:00,-223.1,641.9,3,3,0,1,0.0
4,maximum_always,2022-01-03T01:00:00+02:00,-172.35,517.65,3,3,0,1,0.0
4,maximum_always,2022-02-01T01:00:00+02:00,-137.35,517.65,3,3,0,1,0.0
4,maximum_always,2022-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,maximum_always,2022-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,maximum_always,2022-05-02T01:00:00+03:00,-197.65,2062.35,8,8,2,3,0.0
4,maximum_always,2022-06-01T01:00:00+03:00,-162.65,2062.35,8,8,2,3,0.0
4,maximum_always,2022-07-01T01:00:00+03:00,-127.65,2062.35,8,8,2,3,0.0
4,maximum_always,2022-08-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,maximum_always,2022-09-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,maximum_always,2022-10-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,maximum_always,2022-11-01T01:00:00+02:00,15279.8,18539.8,16,12,5,24,532.8
4,maximum_always,2022-12-01T01:00:00+02:00,15827.8,19052.8,16,12,5,25,4233.8
4,maximum_always,2023-01-03T01:00:00+02:00,-265.0,0.0,1,1,0,0,0.0
4,maximum_always,2023-02-01T01:00:00+02:00,-230.0,0.0,1,1,0,0,0.0
4,maximum_always,2023-03-01T01:00:00+02:00,23888.3,27648.3,20,16,6,37,3994.6
4,maximum_always,2023-04-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,maximum_always,2023-05-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,maximum_always,2023-06-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,maximum_always,2023-07-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,maximum_always,2023-08-01T01:00:00+03:00,19500.1,23180.1,16,16,4,31,0.0
4,maximum_always,2023-09-01T01:00:00+03:00,21014.8,25564.8,21,17,6,32,1178.2
4,maximum_always,2023-10-02T01:00:00+03:00,18851.95,23101.95,20,16,4,31,13.0
4,maximum_always,2023-11-01T01:00:00+02:00,21108.15,25323.15,20,16,4,35,6969.2
4,maximum_always,2023-12-01T01:00:00+02:00,28136.15,32456.15,20,20,5,43,0.0
4,maximum_always,2024-01-02T01:00:00+02:00,26334.8,30844.8,19,19,5,39,0.0
4,maximum_always,2024-02-01T01:00:00+02:00,25256.55,29766.55,19,19,5,38,0.0
4,maximum_always,2024-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,maximum_always,2024-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,maximum_always,2024-05-01T01:00:00+03:00,16621.8,20966.8,16,16,4,28,0.0
4,maximum_always,2024-06-03T01:00:00+03:00,-126.5,688.5,4,4,1,1,0.0
4,maximum_always,2024-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2020-01-02T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2020-02-03T01:00:00+02:00,-250.0,1500.0,7,7,2,3,0.0
4,minimum_500_always,2020-03-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2020-04-01T01:00:00+03:00,-180.0,1500.0,7,7,2,3,0.0
4,minimum_500_always,2020-05-01T01:00:00+03:00,-145.0,1500.0,7,7,2,3,0.0
4,minimum_500_always,2020-06-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2020-07-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2020-08-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2020-09-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2020-10-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2020-11-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2020-12-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2021-01-04T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2021-02-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2021-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2021-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2021-05-03T01:00:00+03:00,-205.0,500.0,2,2,0,1,0.0
4,minimum_500_always,2021-06-01T01:00:00+03:00,-170.0,500.0,2,2,0,1,0.0
4,minimum_500_always,2021-07-01T01:00:00+03:00,-135.0,500.0,2,2,0,1,0.0
4,minimum_500_always,2021-08-02T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2021-09-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2021-10-01T01:00:00+03:00,-135.0,500.0,2,2,0,1,0.0
4,minimum_500_always,2021-11-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2021-12-01T01:00:00+02:00,-205.0,500.0,2,2,0,1,0.0
4,minimum_500_always,2022-01-03T01:00:00+02:00,-190.0,500.0,3,3,0,1,0.0
4,minimum_500_always,2022-02-01T01:00:00+02:00,-155.0,500.0,3,3,0,1,0.0
4,minimum_500_always,2022-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2022-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2022-05-02T01:00:00+03:00,11545.0,14500.0,13,13,3,29,0.0
4,minimum_500_always,2022-06-01T01:00:00+03:00,11080.0,14500.0,17,13,3,29,3096.1
4,minimum_500_always,2022-07-01T01:00:00+03:00,13615.0,17000.0,17,13,3,34,5549.3
4,minimum_500_always,2022-08-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2022-09-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2022-10-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2022-11-01T01:00:00+02:00,22680.0,25500.0,15,11,3,51,5430.2
4,minimum_500_always,2022-12-01T01:00:00+02:00,25715.0,28500.0,15,11,3,57,6644.2
4,minimum_500_always,2023-01-03T01:00:00+02:00,-265.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2023-02-01T01:00:00+02:00,-230.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2023-03-01T01:00:00+02:00,35820.0,38500.0,15,11,3,77,10335.4
4,minimum_500_always,2023-04-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2023-05-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2023-06-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2023-07-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2023-08-01T01:00:00+03:00,31020.0,34000.0,16,12,3,68,4541.2
4,minimum_500_always,2023-09-01T01:00:00+03:00,30900.0,34500.0,19,15,4,69,1125.3
4,minimum_500_always,2023-10-02T01:00:00+03:00,30450.0,34000.0,20,16,4,68,-39.9
4,minimum_500_always,2023-11-01T01:00:00+02:00,32485.0,36000.0,20,16,4,72,7137.5
4,minimum_500_always,2023-12-01T01:00:00+02:00,36520.0,40000.0,20,16,4,80,5410.5
4,minimum_500_always,2024-01-02T01:00:00+02:00,35775.0,39500.0,20,18,7,79,1508.8
4,minimum_500_always,2024-02-01T01:00:00+02:00,27890.0,32000.0,20,19,5,64,381.9
4,minimum_500_always,2024-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2024-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,minimum_500_always,2024-05-01T01:00:00+03:00,17180.0,22000.0,24,22,8,44,375.0
4,minimum_500_always,2024-06-03T01:00:00+03:00,-60.0,1000.0,4,4,1,2,0.0
4,minimum_500_always,2024-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2020-01-02T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2020-02-03T01:00:00+02:00,-252.4,1162.6,6,6,2,2,0.0
4,preserve_safety_net,2020-03-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2020-04-01T01:00:00+03:00,-170.45,1209.55,6,6,2,2,0.0
4,preserve_safety_net,2020-05-01T01:00:00+03:00,-135.45,1209.55,6,6,2,2,0.0
4,preserve_safety_net,2020-06-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2020-07-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2020-08-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2020-09-01T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2020-10-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2020-11-02T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2020-12-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2021-01-04T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2021-02-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2021-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2021-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2021-05-03T01:00:00+03:00,-230.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2021-06-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2021-07-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2021-08-02T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2021-09-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2021-10-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2021-11-01T01:00:00+02:00,-160.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2021-12-01T01:00:00+02:00,-214.45,705.55,4,4,1,1,0.0
4,preserve_safety_net,2022-01-03T01:00:00+02:00,-185.85,559.15,4,4,1,1,0.0
4,preserve_safety_net,2022-02-01T01:00:00+02:00,-150.85,559.15,4,4,1,1,0.0
4,preserve_safety_net,2022-03-01T01:00:00+02:00,-195.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2022-04-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2022-05-02T01:00:00+03:00,10206.75,13021.75,13,9,2,23,2086.4
4,preserve_safety_net,2022-06-01T01:00:00+03:00,10241.75,13021.75,13,9,2,23,7193.4
4,preserve_safety_net,2022-07-01T01:00:00+03:00,15241.75,17986.75,13,9,2,31,7181.6
4,preserve_safety_net,2022-08-01T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2022-09-01T01:00:00+03:00,-195.0,0.0,1,1,0,0,0.0
4,preserve_safety_net,2022-10-03T01:00:00+03:00,-160.0,0.0,1,1,0,0,0.0
